Time_s,RotorSpeed_rad_s,Qaero_Nm,Predicted_WindZ
44.08,44.607652242813,-1393.2458493542838,0.3649910141457404
44.09,44.60708873421218,-1393.2762546775975,0.3657374045055164
44.1,44.60653319971177,-1393.2561135864044,0.3658995651217758
44.11,44.60598561324714,-1393.2696701100022,0.36644184694601556
44.12,44.60544594875184,-1393.2607615603745,0.3667213724870084
44.13,44.60491418015795,-1393.2668297278246,0.36716676194451203
44.14,44.60439028139652,-1393.2629134170113,0.3674922957913118
44.15,44.6038742263979,-1393.2656534229066,0.3678884861969731
44.16,44.60336598909213,-1393.2639558803032,0.36822835411551225
44.17,44.60286554340932,-1393.2652166976252,0.36859658356567593
44.18,44.60237286327997,-1393.264505267434,0.36893674838400514
44.19,44.60188792263541,-1393.2651086595258,0.369286496834885
44.2,44.60141069540813,-1393.2648354921848,0.3696207602652155
44.21,44.60094115553213,-1393.2651466848245,0.36995628172236117
44.22,44.6004792769433,-1393.265068289517,0.37028192951679273
44.23,44.60002503357979,-1393.265249602941,0.37060515529575433
44.24,44.59957839938237,-1393.2652577588567,0.37092102170135277
44.25,44.59913934829477,-1393.2653813331544,0.371232850793346
44.26,44.59870785426404,-1393.2654279401754,0.37153845830211196
44.27,44.598283891240925,-1393.2655258351958,0.3718393308770125
44.28,44.597867433180205,-1393.2655895129394,0.3721345078673508
44.29,44.597458454041046,-1393.2656759752672,0.37242466017096376
44.3,44.59705692778736,-1393.2657472192438,0.3727093709761853
44.31,44.59666282838813,-1393.2658285783484,0.37298894861462806
44.32,44.59627612981782,-1393.265903161877,0.3732632179844888
44.33,44.59589680605662,-1393.265982228752,0.3735323262754182
44.34,44.59552483109089,-1393.2660582713534,0.3737962058104518
44.35,44.595160178913446,-1393.2661362929728,0.37405493215381647
44.36,44.59480282352392,-1393.266212956399,0.3743084853726657
44.37,44.59445273892908,-1393.266290484899,0.3745569091971479
44.38,44.594109899143206,-1393.2663673945735,0.3748002049087109
44.39,44.593774278188405,-1393.2664446730223,0.3750384020840194
44.4,44.59344585009493,-1393.266521660276,0.37527151143206083
44.41,44.593124588901546,-1393.2665987945777,0.3754995562328354
44.42,44.59281046865584,-1393.266675782173,0.37572255138121413
44.43,44.59250346341456,-1393.2667528174482,0.37594051735733913
44.44,44.59220354724393,-1393.2668297690282,0.3761534709070524
44.45,44.591910694220026,-1393.266906722836,0.3763614312598502
44.46,44.59162487842902,-1393.2669836201924,0.3765644159846797
44.47,44.59134607396759,-1393.2670604986106,0.37676244374693724
44.48,44.591074254943166,-1393.2671373313167,0.3769555324706282
44.49,44.59080939547433,-1393.2672141346948,0.37714370056840885
44.5,44.59055146969106,-1393.267290896301,0.37732696611709393
44.51,44.59030045173512,-1393.26736762283,0.37750534740658104
44.52,44.59005631576029,-1393.267444308312,0.37767886257551275
44.53,44.589819035932784,-1393.2675209551942,0.37784752985241177
44.54,44.58958858643148,-1393.2675975602997,0.3780113673945795
44.55,44.58936494144826,-1393.267674124172,0.3781703933949956
44.56,44.58914807518836,-1393.2677506449152,0.37832462601137173
44.57,44.5889379618706,-1393.267827122338,0.3784740834135114
44.58,44.58873457572777,-1393.2679035550657,0.3786187837498858
44.59,44.58853789100689,-1393.267979942566,0.3787587451706713
44.6,44.58834788196951,-1393.2680562836872,0.3788939858107341
44.61,44.58816452289207,-1393.26813257761,0.3790245238002736
44.62,44.58798778806612,-1393.2682088234833,0.3791503772604745
44.63,44.58781765179868,-1393.2682850205474,0.3792715643046254
44.64,44.58765408841253,-1393.2683611677205,0.3793881030331736
44.65,44.587497072246485,-1393.2684372641424,0.37950001153969914
44.66,44.58734657765572,-1393.2685133090097,0.37960730790884156
44.67,44.58720257901202,-1393.2685893015537,0.37971001021577955
44.68,44.58706505070413,-1393.2686652408622,0.37980813652395007
44.69,44.58693396713801,-1393.2687411260642,0.37990170488695973
44.7,44.58680930273712,-1393.2688169562691,0.3799907333476735
44.71,44.58669103194273,-1393.2688927306488,0.38007523993889514
44.72,44.5865791292142,-1393.2689684483803,0.38015524268248235
44.73,44.58647356902927,-1393.2690441087095,0.38023075958990127
44.74,44.58637432588431,-1393.2691197107076,0.3803018086591834
44.75,44.58628137429466,-1393.2691952536272,0.3803684078787395
44.76,44.586194688794855,-1393.269270736555,0.38043057522327217
44.77,44.58611424393896,-1393.2693461587046,0.38048832865677973
44.78,44.58604001430079,-1393.2694215193071,0.380541686131183
44.79,44.58597197447422,-1393.269496817576,0.38059066558568766
44.8,44.585910099073466,-1393.2695720526278,0.38063528494560117
44.81,44.58585436273334,-1393.2696472236794,0.38067556212444664
44.82,44.58580474010954,-1393.269722329997,0.3807115150231333
44.83,44.58576120587888,-1393.269797370841,0.3807431615291339
44.84,44.58572373473962,-1393.2698723452534,0.3807705195138116
44.85,44.5856923014117,-1393.269947252457,0.3807936068367841
44.86,44.58566688063701,-1393.2700220918157,0.3808124413452738
44.87,44.585647447179625,-1393.2700968625886,0.3808270408711021
44.88,44.58563397582613,-1393.2701715638802,0.3808374232298881
44.89,44.585626441385855,-1393.270246194883,0.38084360622358204
44.9,44.58562481869111,-1393.2703207548968,0.3808456076405662
44.91,44.58562908259747,-1393.2703952432216,0.3808434452541771
44.92,44.58563920798404,-1393.270469659082,0.3808371368216328
44.93,44.58565516975368,-1393.2705440017023,0.3808267000847163
44.94,44.585676942833295,-1393.2706182703694,0.38081215277026637
44.95,44.58570450217407,-1393.270692464385,0.3807935125894524
44.96,44.58573782275171,-1393.270766582938,0.3807707972361225
44.97,44.58577687956673,-1393.270840625239,0.38074402438811816
44.98,44.58582164764466,-1393.2709145906072,0.3807132117081071
44.99,44.58587210203633,-1398.122288002655,0.4362233364389958
45.0,44.5856017398394,-1402.8106218557318,0.49007271019121745
45.01,44.5853479862051,-1403.1752018824031,0.49442447662424094
45.02,44.58510091550301,-1402.8298950833007,0.4906485527150011
45.03,44.58486079199805,-1403.0632324332068,0.49348893110211023
45.04,44.58462758103757,-1402.9077153352391,0.49187484674667914
45.05,44.58440125675154,-1403.0115251615996,0.4932232979419062
45.06,44.58418179302612,-1402.9424476398235,0.4925885598967614
45.07,44.58396916376882,-1402.9886283552023,0.49326786051460303
45.08,44.58376334290105,-1402.957970168973,0.49306306822196966
45.09,44.583564304358624,-1402.978537841176,0.4934396412965629
45.1,44.58337202209209,-1402.9649548636128,0.49342063424114
45.11,44.58318647006702,-1402.9741389070207,0.4936573774050732
45.12,44.58300762226432,-1402.968144855903,0.49371567954529993
45.13,44.58283545268055,-1402.9722694524476,0.4938850332443838
45.14,44.58266993532819,-1402.969648200479,0.4939724733935513
45.15,44.58251104423599,-1402.9715240959138,0.49410667447519785
45.16,44.58235875344923,-1402.9704018067266,0.4942018838252995
45.17,44.582213037030016,-1402.9712782195882,0.49431530066662965
45.18,44.58207386905761,-1402.970822075161,0.49440882264299724
45.19,44.581941223628704,-1402.971254211501,0.4945078819600237
45.2,44.58181507485771,-1402.971094068473,0.49459555430926727
45.21,44.58169539687706,-1402.9713286847966,0.4946831531189684
45.22,44.58158216383749,-1402.971300033314,0.49476316659195874
45.23,44.58147534990833,-1402.9714467973265,0.4948406330924566
45.24,44.58137492927781,-1402.9714765198537,0.494912224171717
45.25,44.5812808761533,-1402.971584170923,0.49498018925097576
45.26,44.58119316476165,-1402.971639769037,0.4950430591416133
45.27,44.58111176934944,-1402.9717299671458,0.49510184371392363
45.28,44.58103666418326,-1402.971796995293,0.49515590010926225
45.29,44.58096782355,-1402.9718793653926,0.4952056872683528
45.3,44.58090522175714,-1402.9719514014942,0.4952509295769687
45.31,44.580848833133,-1402.9720302195626,0.4952918411032403
45.32,44.58079863202702,-1402.9721044075377,0.4953283094368892
45.33,44.58075459281007,-1402.9721815721934,0.4953604397994038
45.34,44.58071668987466,-1402.9722566410824,0.4953881923014336
45.35,44.58068489763529,-1402.972332994476,0.4954116237700088
45.36,44.58065919052863,-1402.9724083774845,0.4954307265307776
45.37,44.580639543013866,-1402.9724842919916,0.4954455358864269
45.38,44.58062592957293,-1402.972559735502,0.4954560584655532
45.39,44.58061832471076,-1402.9726353751946,0.4954623199892456
45.4,44.58061670295558,-1402.9727107649064,0.49546433342272245
45.41,44.58062103885916,-1402.9727862007264,0.49546212021008706
45.42,44.580631306997056,-1402.9728614840508,0.49545569611881923
45.43,44.58064748196891,-1402.9729367459886,0.49544508067391924
45.44,44.58066953839867,-1402.9730118978969,0.4954302908696615
45.45,44.58069745093487,-1402.9730869977448,0.4954113453621112
45.46,44.58073119425086,-1402.9731620055252,0.495388261669774
45.47,44.58077074304509,-1402.973236946607,0.49536105804286024
45.48,44.58081607204135,-1402.9733118030056,0.4953297522187725
45.49,44.58086715598901,-1402.973386585463,0.4952943622467636
45.5,44.58092396966327,-1402.9734612854706,0.49525490593876675
45.51,44.58098648786544,-1402.9735359074896,0.4952114012378033
45.52,44.58105468542315,-1402.9736104474116,0.4951638659713993
45.53,44.5811285371906,-1402.973684906838,0.4951123180147814
45.54,44.58120801804883,-1402.973759283492,0.4950567751809487
45.55,44.58129310290592,-1402.9738335777452,0.4949972552951678
45.56,44.58138376669727,-1402.9739077881288,0.4949337761434087
45.57,44.581479984385815,-1402.9739819144468,0.49486635550782054
45.58,44.58158173096229,-1402.974055955696,0.4947950111426973
45.59,44.58168898144542,-1402.9741299113794,0.494719760789339
45.6,44.5818017108822,-1402.974203780691,0.4946406221665498
45.61,44.581919894348125,-1402.974277563102,0.49455761297714496
45.62,44.58204350694738,-1402.9743512577706,0.49447075090103
45.63,44.58217252381312,-1402.9744248640186,0.49438005360043924
45.64,44.58230692010768,-1402.9744983812782,0.49428553871919156
45.65,44.5824466710228,-1402.9745718089048,0.4941872238803491
45.66,44.58259175177985,-1402.9746451461394,0.4940851266855901
45.67,44.58274213763007,-1402.9747183922843,0.49397926471707976
45.68,44.58289780385479,-1402.9747915468436,0.4938696555388624
45.69,44.58305872576561,-1402.9748646091457,0.49375631669239795
45.7,44.58322487870471,-1402.9749375784802,0.4936392656979276
45.71,44.58339623804499,-1402.975010454231,0.4935185200558685
45.72,44.58357277919032,-1402.9750832357129,0.49339409724469974
45.73,44.58375447757576,-1402.975155922352,0.49326601472292886
45.74,44.58394130866776,-1402.9752285134994,0.493134289926747
45.75,44.5841332479644,-1402.9753010085983,0.49299894027178937
45.76,44.58433027099557,-1402.9753734069595,0.49285998315039414
45.77,44.58453235332322,-1402.9754457079891,0.49271743593402917
45.78,44.58473947054152,-1402.9755179110125,0.4925713159711478
45.79,44.58495159827714,-1402.9755900154375,0.49242164058884796
45.8,44.58516871218937,-1402.975662020776,0.4922684270929931
45.81,44.58539078797041,-1402.975733926365,0.4921116927648299
45.82,44.58561780134552,-1402.9758057315737,0.4919514548632069
45.83,44.58584972807324,-1402.9758774358706,0.49178773062519454
45.84,44.586086543945605,-1402.9759490386664,0.4916205372641276
45.85,44.58632822478832,-1402.9760205393172,0.49144989196944877
45.86,44.58657474646098,-1402.9760919371918,0.49127581190736436
45.87,44.58682608485728,-1402.9761632318086,0.49109831422224026
45.88,44.58708221590516,-1402.976234422644,0.490917416034236
45.89,44.587343115567066,-1402.9763055090416,0.4907331344381518
45.9,44.587608759840094,-1402.976376490407,0.49054548650547325
45.91,44.58787912475621,-1402.9764473662578,0.49035448928478154
45.92,44.58815418638244,-1402.9765181360076,0.4901601597991885
45.93,44.58843392082104,-1402.9765887991011,0.4899625150476812
45.94,44.588718304209706,-1402.9766593549853,0.4897615720046318
45.95,44.58900731272176,-1402.9767298032025,0.4895573476207673
45.96,44.58930092256632,-1402.976800143086,0.4893498588195353
45.97,44.58959910998852,-1402.9768703741188,0.4891391225009851
45.98,44.58990185126964,-1402.9769404958763,0.4889251555410663
45.99,44.59020912272733,-1405.048713468587,0.5124092609401227
46.0,44.59038148128978,-1407.0508618160884,0.535188448227192
46.01,44.59056300829596,-1407.2065906767357,0.5368406326547976
46.02,44.59074945214554,-1407.059168802918,0.5350220675152144
46.03,44.59094091276541,-1407.1588515273984,0.5360261668268258
46.04,44.59113736245838,-1407.0924774490604,0.5351274749109862
46.05,44.59133877730383,-1407.1368464769787,0.5354918570123015
46.06,44.59154513330306,-1407.1073854704096,0.5350083176328955
46.07,44.591756406492685,-1407.1271443583776,0.5350842232271997
46.08,44.59197257294144,-1407.1140898197164,0.5347813615615991
46.09,44.59219360875053,-1407.1229107351114,0.53472523314265
46.1,44.59241949005381,-1407.1171478497065,0.5344988678322817
46.11,44.59265019301795,-1407.1211073326087,0.5343802727576534
46.12,44.59288569384271,-1407.1185850700554,0.5341841389533624
46.13,44.59312596876107,-1407.120383803493,0.5340340333597986
46.14,44.59337099403946,-1407.1193017044052,0.5338476065961473
46.15,44.59362074597794,-1407.12013999086,0.533679786118368
46.16,44.59387520091039,-1407.1196978498815,0.5334939819085669
46.17,44.59413433520472,-1407.1201091559208,0.5333146152494237
46.18,44.59439812526305,-1407.119951325093,0.5331254333938436
46.19,44.59466654752188,-1407.1201727455923,0.5329372994301114
46.2,44.59493957845233,-1407.1201411576883,0.5327429992815151
46.21,44.59521719456027,-1407.120278067078,0.5325473702102563
46.22,44.59549937238653,-1407.120302469135,0.5323472152563511
46.23,44.59578608850708,-1407.1204016993097,0.5321446935353524
46.24,44.59607731953322,-1407.1204508663664,0.5319383934257758
46.25,44.59637304211177,-1407.1205332302852,0.531729283743438
46.26,44.59667323292522,-1407.120593283514,0.5315167463133204
46.27,44.59697786869193,-1407.1206680303071,0.5313012209076469
46.28,44.5972869261663,-1407.1207328003106,0.5310824419620896
46.29,44.59760038213896,-1407.1208040393997,0.5308606140896615
46.3,44.59791821343693,-1407.1208707828805,0.5306356284142915
46.31,44.59824039692379,-1407.1209403398,0.5304075850090655
46.32,44.59856690949989,-1407.121007836495,0.5301764446032404
46.33,44.59889772810246,-1407.1210765212684,0.5299422607801691
46.34,44.59923282970583,-1407.1211442279118,0.5297050251791706
46.35,44.59957219132157,-1407.1212123996072,0.5294647706885947
46.36,44.5999157899987,-1407.1212800734002,0.5292215026553411
46.37,44.60026360282378,-1407.1213478905895,0.5289752447451104
46.38,44.60061560692116,-1407.1214154227196,0.5287260083641705
46.39,44.60097177945309,-1407.1214829545784,0.5284738130481781
46.4,44.601332097619895,-1407.1215502956532,0.5282186728709473
46.41,44.60169653866014,-1407.1216175722088,0.5279606055016952
46.42,44.6020650798508,-1407.121684699256,0.5276996261669566
46.43,44.60243769850738,-1407.1217517326013,0.5274357516761192
46.44,44.60281437198414,-1407.1218186342858,0.5271689977390484
46.45,44.60319507767418,-1407.1218854289418,0.5268993807539619
46.46,44.60357979300965,-1407.1219520993302,0.5266269166127469
46.47,44.60396849546186,-1407.1220186561425,0.5263516214990549
46.48,44.60436116254147,-1407.1220850916263,0.5260735113578665
46.49,44.60475777179863,-1407.1221514102515,0.5257926022460122
46.5,44.60515830082311,-1407.1222176082547,0.5255089100982246
46.51,44.60556272724448,-1407.122283687352,0.5252224508837422
46.52,44.60597102873224,-1407.1223496456666,0.5249332405025005
46.53,44.60638318299597,-1407.1224154838662,0.524641294855174
46.54,44.60679916778547,-1407.1224812008004,0.5243466297932464
46.55,44.60721896089092,-1407.1225467964337,0.5240492611522907
46.56,44.60764254014301,-1407.122612270127,0.5237492047323542
46.57,44.60806988341309,-1407.1226776216365,0.5234464763091928
46.58,44.60850096861331,-1407.1227428505213,0.5231410916273997
46.59,44.60893577369674,-1407.1228079563884,0.522833066403118
46.6,44.60937427665755,-1407.1228729386933,0.5225224163216176
46.61,44.609816455531096,-1407.122937797208,0.5222091570425587
46.62,44.6102622883941,-1407.1230025314164,0.5218933041929983
46.63,44.61071175336478,-1407.1230671409874,0.521574873372618
46.64,44.61116482860295,-1407.123131625635,0.5212538801521198
46.65,44.61162149231016,-1407.123195984832,0.5209303400697838
46.66,44.6120817227299,-1407.1232602181806,0.5206042686355996
46.67,44.61254549814761,-1407.1233243253976,0.5202756813310216
46.68,44.613012796890914,-1407.1233883060993,0.5199445936064091
46.69,44.61348359732968,-1407.123452159902,0.5196110208820617
46.7,44.6139578778762,-1407.1235158863742,0.5192749785475996
46.71,44.61443561698525,-1407.1235794852232,0.5189364819639444
46.72,44.6149167931543,-1407.123642956149,0.5185955464615883
46.73,44.61540138492355,-1407.1237062987277,0.518252187339197
46.74,44.61588937087612,-1407.1237695126458,0.5179064198661312
46.75,44.61638072963813,-1407.1238325975078,0.5175582592801824
46.76,44.61687543987883,-1407.123895552883,0.5172077207880275
46.77,44.61737348031076,-1407.12395837857,0.5168548195681097
46.78,44.61787482968979,-1407.124021074197,0.5164995707660509
46.79,44.6183794668153,-1407.1240836394552,0.5161419894971537
46.8,44.61888737053026,-1407.12414607396,0.5157820908447999
46.81,44.61939851972138,-1407.1242083772815,0.5154198898606346
46.82,44.61991289331919,-1407.124270549211,0.5150554015675777
46.83,44.62043047029816,-1407.1243325895691,0.5146886409575355
46.84,44.62095122967682,-1407.124394497826,0.5143196229869496
46.85,44.621475150517874,-1407.1244562736836,0.5139483625833705
46.86,44.62200221192829,-1407.1245179168527,0.5135748746428526
46.87,44.62253239305943,-1407.1245794270492,0.5131991740298041
46.88,44.623065673107135,-1407.1246408039945,0.512821275576929
46.89,44.62360203131185,-1407.124702047366,0.5124411940845235
46.9,44.62414144695871,-1407.124763156895,0.5120589443216019
46.91,44.62468389937767,-1407.1248241321737,0.5116745410235382
46.92,44.625229367943575,-1407.124884972941,0.5112879988952876
46.93,44.625777832076295,-1407.1249456789787,0.5108993326100855
46.94,44.6263292712408,-1407.1250062499212,0.5105085568072436
46.95,44.62688366494727,-1407.125066685525,0.5101156860951193
46.96,44.627440992751175,-1407.125126985566,0.5097207350499069
46.97,44.62800123425342,-1407.1251871496936,0.5093237182138193
46.98,44.62856436910038,-1407.1252471775815,0.5089246500968017
46.99,44.62913037698405,-1406.865254000101,0.5055515293075974
47.0,44.62971673843747,-1406.614000389087,0.5022638532879782
47.01,44.63030534429279,-1406.5945207101165,0.501623476596329
47.02,44.63089670510777,-1406.6130942496418,0.5014160443716431
47.03,44.63149078526,-1406.6006495282509,0.5008521951011833
47.04,44.632087565197935,-1406.609049139944,0.5005246507507444
47.05,44.63268702494684,-1406.6035474344774,0.5000363421543081
47.06,44.63328914459272,-1406.6073131825467,0.4996520597279055
47.07,44.633893904268206,-1406.6049003897638,0.49919530064690854
47.08,44.63450128415308,-1406.6066063898202,0.49878375562652266
47.09,44.63511126447428,-1406.6055662930748,0.49833898867391646
47.1,44.63572382550608,-1406.6063566921607,0.4979133132529583
47.11,44.63633894757008,-1406.6059265249244,0.49747187755559175
47.12,44.6369566110353,-1406.6063098324194,0.49703793916972927
47.13,44.63757679631832,-1406.6061505869852,0.4965960165180565
47.14,44.63819948388325,-1406.6063528068248,0.4961564537505261
47.15,44.6388246542419,-1406.6063138126997,0.4957123780249528
47.16,44.639452287953816,-1406.6064353902282,0.4952683942892655
47.17,44.64008236562634,-1406.6064496819804,0.49482145567425206
47.18,44.6407148679147,-1406.6065352594187,0.49437361640152844
47.19,44.64134977552207,-1406.6065730746186,0.49392352995057465
47.2,44.64198706919965,-1406.6066424924434,0.4934721168738818
47.21,44.64262672974672,-1406.606690602645,0.4930187863049902
47.22,44.64326873801073,-1406.606752678469,0.49256395492029625
47.23,44.643913074887344,-1406.6068052040307,0.4921073676504655
47.24,44.64455972132052,-1406.6068638562476,0.4916492171935367
47.25,44.645208658302565,-1406.6069181835005,0.49118939768199965
47.26,44.64585986687422,-1406.6069751532486,0.49072800223205526
47.27,44.64651332812468,-1406.6070301204295,0.49026499125007206
47.28,44.64716902319171,-1406.6070861813216,0.48980041355244985
47.29,44.64782693326166,-1406.6071412713857,0.4893342589590226
47.3,44.64848703956955,-1406.6071967667576,0.48886655656334277
47.31,44.649149323399136,-1406.6072517497269,0.4883973092177456
47.32,44.64981376608293,-1406.6073068318274,0.48792653721020507
47.33,44.6504803490023,-1406.6073616050546,0.4874542491461167
47.34,44.65114905358751,-1406.607416341178,0.48698046136150097
47.35,44.65181986131776,-1406.6074708588578,0.48650518498087614
47.36,44.65249275372127,-1406.6075252786238,0.48602843454203004
47.37,44.65316771237531,-1406.6075795198003,0.4855502222489285
47.38,44.65384471890626,-1406.6076336360877,0.4850705618052693
47.39,44.65452375498965,-1406.607687591464,0.4845894658544765
47.4,44.65520480235026,-1406.607741409567,0.48410694768601203
47.41,44.6558878427621,-1406.6077950743347,0.4836230201004419
47.42,44.6565728580485,-1406.6078485963392,0.48313769616708946
47.43,44.65725983008215,-1406.6079019684632,0.4826509887176762
47.44,44.65794874078514,-1406.607955195141,0.48216291068033357
47.45,44.65863957212903,-1406.6080082730784,0.48167347485930634
47.46,44.65933230613486,-1406.6080612043295,0.4811826940843229
47.47,44.66002692487322,-1406.6081139873904,0.48069058110878515
47.48,44.66072341046429,-1406.6081666229773,0.48019714867580277
47.49,44.66142174507788,-1406.608219110372,0.4797024094763227
47.5,44.66212191093346,-1406.6082714500258,0.4792063761789489
47.51,44.6628238903002,-1406.6083236413783,0.47870906140491165
47.52,44.66352766549706,-1406.608375684504,0.47821047774685965
47.53,44.66423321889276,-1406.6084275792723,0.477710637759289
47.54,44.66494053290585,-1406.60847932566,0.47720955396201603
47.55,44.66564959000476,-1406.6085309233797,0.47670723883596544
47.56,44.6663603727078,-1406.6085823724227,0.476203704829274
47.57,44.66707286358324,-1406.6086336727444,0.47569896435373415
47.58,44.66778704524932,-1406.608684824295,0.4751930297850837
47.59,44.66850290037426,-1406.6087358268442,0.47468591346100375
47.6,44.66922041167636,-1406.6087866803862,0.47417762768566263
47.61,44.66993956192396,-1406.608837384823,0.473668184726181
47.62,44.67066033393552,-1406.6088879400188,0.47315759681309366
47.63,44.671382710579614,-1406.6089383458907,0.4726458761414989
47.64,44.67210667477501,-1406.6089886023728,0.47213303487048464
47.65,44.67283220949064,-1406.6090387094328,0.471619085123427
47.66,44.67355929774568,-1406.6090886669592,0.4711040389866117
47.67,44.67428792260952,-1406.609138474877,0.47058790851055754
47.68,44.67501806720186,-1406.60918813324,0.4700707057110076
47.69,44.67574971469267,-1406.6092376418294,0.4695524425644013
47.7,44.67648284830226,-1406.6092870005857,0.4690331310127398
47.71,44.67721745130129,-1406.6093362095194,0.4685127829625113
47.72,44.67795350701077,-1406.6093852685076,0.4679914102824636
47.73,44.678690998802125,-1406.6094341774958,0.46746902480576935
47.74,44.679429910097184,-1406.6094829364697,0.4669456383297863
47.75,44.68017022436821,-1406.6095315453545,0.46642126261480854
47.76,44.68091192513793,-1406.609580004147,0.46589590938562253
47.77,44.68165499597952,-1406.6096283127458,0.46536959032953895
47.78,44.68239942051668,-1406.6096764710794,0.46484231709781376
47.79,44.6831451824236,-1406.609724479126,0.46431410130590045
47.8,44.683892265425,-1406.609772336966,0.4637849545340149
47.81,44.684640653296135,-1406.609820044368,0.46325488832238904
47.82,44.685390329862834,-1406.6098676013655,0.4627239141778734
47.83,44.68614127900148,-1406.6099150080204,0.4621920435711946
47.84,44.68689348463904,-1406.6099622641589,0.46165928793397804
47.85,44.68764693075309,-1406.6100093697432,0.4611256586629082
47.86,44.688401601371815,-1406.610056324866,0.4605911671197127
47.870000000000005,44.68915748057401,-1406.6101031294618,0.4600558246278563
47.88,44.68991455248911,-1406.610149783482,0.4595196424745147
47.89,44.690672801297175,-1406.6101962869182,0.45898263191084254
47.9,44.691432211228936,-1406.6102426397206,0.4584448041510125
47.91,44.69219276656577,-1406.6102888419564,0.4579061703740752
47.92,44.69295445163971,-1406.6103348935835,0.4573667417212981
47.93,44.69371725083347,-1406.6103807945613,0.45682652929747647
47.94,44.69448114858045,-1406.6104265448591,0.4562855441710276
47.95,44.69524612936472,-1406.610472144443,0.45574379737377413
47.96,44.69601217772104,-1406.6105175933349,0.45520129990170766
47.97,44.69677927823486,-1406.6105628916098,0.45465806271489484
47.98,44.69754741554232,-1406.6106080391678,0.454114096734882
47.99,44.69831657433026,-1404.7865589376452,0.43275004761493285
48.0,44.69920949542482,-1403.023812714358,0.41199567454639663
48.01,44.70009928201475,-1402.8868026309813,0.409801667479039
48.02,44.7009896416354,-1403.0167106149672,0.4106543393825888
48.03,44.7018804504705,-1402.9290475647151,0.4090230031203923
48.04,44.70277169715781,-1402.987594044702,0.4090604035668619
48.05,44.70366336709355,-1402.9486331269163,0.40798445171588504
48.06,44.70455544582645,-1402.974677865622,0.4076502577409684
48.07,44.70544791895813,-1402.9573851951716,0.4068211095626477
48.08,44.70634077214599,-1402.9689838563631,0.4063214841696201
48.09,44.70723399110309,-1402.9613213544817,0.4056017572235149
48.1,44.70812756159814,-1402.9664993528645,0.40502835508321766
48.11,44.70902146945544,-1402.9631167429395,0.4043570147678395
48.120000000000005,44.70991570055483,-1402.9654409306156,0.4037505919855935
48.13,44.71081024083171,-1402.9639603119715,0.403100534895362
48.14,44.71170507627696,-1402.965015956537,0.40247922663670543
48.15,44.71260019293688,-1402.9643804850098,0.40183842917837964
48.16,44.713495576913225,-1402.9648721503129,0.4012103170556056
48.17,44.714391214363104,-1402.964612117225,0.40057345734456895
48.18,44.715287091498965,-1402.9648529429433,0.39994215470784766
48.19,44.71618319458855,-1402.9647595896442,0.39930688912128787
48.2,44.71707950995484,-1402.964888749288,0.3986740233241992
48.21,44.71797602397607,-1402.9648692939738,0.3980393316754096
48.22,44.71887272308562,-1402.9649486426304,0.39740564726088934
48.23,44.71976959377199,-1402.96496184968,0.3967710973695713
48.24,44.720666622578776,-1402.9650188789444,0.39613694636149077
48.25,44.72156379610463,-1402.9650464213,0.39550236718827314
48.26,44.7224611010032,-1402.965093349871,0.3948679269854374
48.27,44.72335852398306,-1402.965127082784,0.39423326338192055
48.28,44.72425605180773,-1402.9651693414396,0.393598633599785
48.29,44.725153671295566,-1402.965205645314,0.39296388174378905
48.3,44.72605136931975,-1402.965245648247,0.39232912725657165
48.31,44.72694913280824,-1402.965282914471,0.3916943059595095
48.32,44.7278469487437,-1402.965321734948,0.39105947602402225
48.33,44.72874480416347,-1402.9653592492575,0.3904246139881842
48.34,44.72964268615953,-1402.9653973644083,0.38978975074399536
48.35,44.73054058187842,-1402.9654348093045,0.3891548808848526
48.36,44.73143847852122,-1402.9654724317725,0.38852002313952916
48.370000000000005,44.73233636334346,-1402.9655096668364,0.38788518007943296
48.38,44.73323422365511,-1402.9655468913068,0.38725036498119003
48.39,44.73413204682051,-1402.9655838543845,0.38661558392244544
48.4,44.73502982025832,-1402.9656207235014,0.3859808477129665
48.41,44.73592753144146,-1402.9656573872016,0.3853461639420619
48.42,44.736825167897074,-1402.96569392008,0.38471154228245297
48.43,44.73772271720646,-1402.9657302727096,0.3840769909532007
48.44,44.73862016700502,-1402.965766478358,0.3834425190777999
48.45,44.7395175049822,-1402.965802515086,0.3828081351111816
48.46,44.74041471888147,-1402.96583839787,0.38217384789056297
48.47,44.74131179650019,-1402.9658741169565,0.3815396659323689
48.48,44.74220872568966,-1402.9659096791092,0.3809055979026912
48.49,44.74310549435495,-1402.9659450801698,0.38027165230441007
48.5,44.74400209045494,-1402.965980323081,0.37963783768276826
48.51,44.74489850200221,-1402.9660154062071,0.3790041624922562
48.52,44.74579471706297,-1402.9660503310972,0.3783706351851315
48.53,44.74669072375705,-1402.9660850968892,0.37773726414769904
48.54,44.7475865102578,-1402.9661197044234,0.3771040577472373
48.55,44.74848206479204,-1402.9661541535588,0.3764710243014413
48.56,44.74937737564,-1402.966188444719,0.3758381720961488
48.57,44.75027243113528,-1402.966222577821,0.3752055093730835
48.58,44.75116721966475,-1402.96625655318,0.3745730443402664
48.59,44.75206172966852,-1402.9662903710275,0.37394078516660123
48.6,44.75295594963985,-1402.9663240314935,0.37330873998166325
48.61,44.75384986812512,-1402.9663575348138,0.37267691687811855
48.620000000000005,44.75474347372372,-1402.966390881188,0.3720453239102177
